ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
415685,2007,62,43,19,18,87,51,36,35,0.7126436781609196,0.8431372549019608,0.5277777777777778,0.5142857142857142
408221,2007,61,43,18,17,87,51,36,35,0.7011494252873564,0.8431372549019608,0.5,0.4857142857142857
416291,2007,61,43,18,17,87,51,36,35,0.7011494252873564,0.8431372549019608,0.5,0.4857142857142857
413763,2007,60,42,18,17,87,51,36,35,0.6896551724137931,0.8235294117647058,0.5,0.4857142857142857
416487,2007,59,42,17,16,87,51,36,35,0.6781609195402298,0.8235294117647058,0.4722222222222222,0.45714285714285713
416363,2007,58,41,17,16,87,51,36,35,0.6666666666666666,0.803921568627451,0.4722222222222222,0.45714285714285713
415502,2007,57,39,18,17,87,51,36,35,0.6551724137931034,0.7647058823529411,0.5,0.4857142857142857
415880,2007,56,40,16,15,87,51,36,35,0.6436781609195402,0.7843137254901961,0.4444444444444444,0.42857142857142855
415898,2007,56,40,16,15,87,51,36,35,0.6436781609195402,0.7843137254901961,0.4444444444444444,0.42857142857142855
416045,2007,56,40,16,15,87,51,36,35,0.6436781609195402,0.7843137254901961,0.4444444444444444,0.42857142857142855
416088,2007,56,40,16,15,87,51,36,35,0.6436781609195402,0.7843137254901961,0.4444444444444444,0.42857142857142855
416321,2007,56,40,16,15,87,51,36,35,0.6436781609195402,0.7843137254901961,0.4444444444444444,0.42857142857142855
368202,2007,55,40,15,14,87,51,36,35,0.632183908045977,0.7843137254901961,0.4166666666666667,0.4
407003,2007,55,40,15,14,87,51,36,35,0.632183908045977,0.7843137254901961,0.4166666666666667,0.4
415693,2007,55,39,16,15,87,51,36,35,0.632183908045977,0.7647058823529411,0.4444444444444444,0.42857142857142855
415642,2007,55,38,17,16,87,51,36,35,0.632183908045977,0.7450980392156863,0.4722222222222222,0.45714285714285713
404543,2007,55,37,18,17,87,51,36,35,0.632183908045977,0.7254901960784313,0.5,0.4857142857142857
414719,2007,54,41,13,12,87,51,36,35,0.6206896551724138,0.803921568627451,0.3611111111111111,0.34285714285714286
416525,2007,54,41,13,12,87,51,36,35,0.6206896551724138,0.803921568627451,0.3611111111111111,0.34285714285714286
416282,2007,54,40,14,13,87,51,36,35,0.6206896551724138,0.7843137254901961,0.3888888888888889,0.37142857142857144
416371,2007,54,40,14,13,87,51,36,35,0.6206896551724138,0.7843137254901961,0.3888888888888889,0.37142857142857144
403784,2007,54,39,15,14,87,51,36,35,0.6206896551724138,0.7647058823529411,0.4166666666666667,0.4
416207,2007,53,39,14,13,87,51,36,35,0.6091954022988506,0.7647058823529411,0.3888888888888889,0.37142857142857144
412791,2007,53,37,16,15,87,51,36,35,0.6091954022988506,0.7254901960784313,0.4444444444444444,0.42857142857142855
416053,2007,53,36,17,16,87,51,36,35,0.6091954022988506,0.7058823529411765,0.4722222222222222,0.45714285714285713
408271,2007,52,39,13,12,87,51,36,35,0.5977011494252874,0.7647058823529411,0.3611111111111111,0.34285714285714286
408298,2007,52,39,13,12,87,51,36,35,0.5977011494252874,0.7647058823529411,0.3611111111111111,0.34285714285714286
415120,2007,52,39,13,12,87,51,36,35,0.5977011494252874,0.7647058823529411,0.3611111111111111,0.34285714285714286
416151,2007,52,39,13,12,87,51,36,35,0.5977011494252874,0.7647058823529411,0.3611111111111111,0.34285714285714286
416461,2007,52,39,13,12,87,51,36,35,0.5977011494252874,0.7647058823529411,0.3611111111111111,0.34285714285714286
