ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
nan,2003,100,50,50,43,101,51,50,43,0.9900990099009901,0.9803921568627451,1.0,1.0
