ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
392634.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
400467.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
401978.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
402753.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
402851.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
402966.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
406414.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
406449.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
406490.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
407496.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
407704.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
408506.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
408654.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
408859.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
409219.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
409596.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
411256.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
411311.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
412015.0,2004,38,20,18,16,101,51,50,43,0.37623762376237624,0.39215686274509803,0.36,0.37209302325581395
