ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
325368.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
325759.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
330051.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
330183.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
332062.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
332127.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
335789.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
336521.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
337706.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
337714.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
338273.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
338648.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
339636.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
339989.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
340103.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
340642.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
343331.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
344010.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
348392.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
350621.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
352322.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
353574.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
356891.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
357626.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
363855.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
366871.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
367877.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
368644.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
368920.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
369012.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
370321.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
370584.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
370762.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
372137.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
374300.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
374326.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
375764.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
376345.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
377228.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
377252.0,2001,53,22,31,30,96,51,45,43,0.5520833333333334,0.43137254901960786,0.6888888888888889,0.6976744186046512
