ops,ano,falt_total,falt_cont,falt_ind,falt_ind_modelo,cols_total,cols_cont,cols_ind,cols_ind_modelo,perc_total,perc_cont,perc_ind,perc_ind_modelo
415537,2008,61,44,17,16,87,51,36,35,0.7011494252873564,0.8627450980392157,0.4722222222222222,0.45714285714285713
416088,2008,60,43,17,16,87,51,36,35,0.6896551724137931,0.8431372549019608,0.4722222222222222,0.45714285714285713
416746,2008,60,43,17,16,87,51,36,35,0.6896551724137931,0.8431372549019608,0.4722222222222222,0.45714285714285713
414719,2008,58,41,17,16,87,51,36,35,0.6666666666666666,0.803921568627451,0.4722222222222222,0.45714285714285713
416151,2008,58,41,17,16,87,51,36,35,0.6666666666666666,0.803921568627451,0.4722222222222222,0.45714285714285713
415863,2008,57,41,16,15,87,51,36,35,0.6551724137931034,0.803921568627451,0.4444444444444444,0.42857142857142855
416690,2008,57,41,16,15,87,51,36,35,0.6551724137931034,0.803921568627451,0.4444444444444444,0.42857142857142855
416711,2008,57,41,16,15,87,51,36,35,0.6551724137931034,0.803921568627451,0.4444444444444444,0.42857142857142855
413984,2008,57,40,17,16,87,51,36,35,0.6551724137931034,0.7843137254901961,0.4722222222222222,0.45714285714285713
416282,2008,55,41,14,13,87,51,36,35,0.632183908045977,0.803921568627451,0.3888888888888889,0.37142857142857144
416525,2008,55,41,14,13,87,51,36,35,0.632183908045977,0.803921568627451,0.3888888888888889,0.37142857142857144
416738,2008,55,41,14,13,87,51,36,35,0.632183908045977,0.803921568627451,0.3888888888888889,0.37142857142857144
408271,2008,55,40,15,14,87,51,36,35,0.632183908045977,0.7843137254901961,0.4166666666666667,0.4
404543,2008,55,39,16,15,87,51,36,35,0.632183908045977,0.7647058823529411,0.4444444444444444,0.42857142857142855
414760,2008,54,38,16,15,87,51,36,35,0.6206896551724138,0.7450980392156863,0.4444444444444444,0.42857142857142855
416789,2008,53,40,13,12,87,51,36,35,0.6091954022988506,0.7843137254901961,0.3611111111111111,0.34285714285714286
415651,2008,53,39,14,13,87,51,36,35,0.6091954022988506,0.7647058823529411,0.3888888888888889,0.37142857142857144
324671,2008,52,38,14,13,87,51,36,35,0.5977011494252874,0.7450980392156863,0.3888888888888889,0.37142857142857144
415421,2008,52,38,14,13,87,51,36,35,0.5977011494252874,0.7450980392156863,0.3888888888888889,0.37142857142857144
384704,2008,51,37,14,13,87,51,36,35,0.5862068965517241,0.7254901960784313,0.3888888888888889,0.37142857142857144
410497,2008,51,37,14,13,87,51,36,35,0.5862068965517241,0.7254901960784313,0.3888888888888889,0.37142857142857144
414441,2008,50,37,13,12,87,51,36,35,0.5747126436781609,0.7254901960784313,0.3611111111111111,0.34285714285714286
416681,2008,50,37,13,12,87,51,36,35,0.5747126436781609,0.7254901960784313,0.3611111111111111,0.34285714285714286
410471,2008,50,36,14,13,87,51,36,35,0.5747126436781609,0.7058823529411765,0.3888888888888889,0.37142857142857144
416606,2008,49,36,13,12,87,51,36,35,0.5632183908045977,0.7058823529411765,0.3611111111111111,0.34285714285714286
415944,2008,48,35,13,12,87,51,36,35,0.5517241379310345,0.6862745098039216,0.3611111111111111,0.34285714285714286
416029,2008,48,35,13,12,87,51,36,35,0.5517241379310345,0.6862745098039216,0.3611111111111111,0.34285714285714286
416037,2008,48,35,13,12,87,51,36,35,0.5517241379310345,0.6862745098039216,0.3611111111111111,0.34285714285714286
416355,2008,48,35,13,12,87,51,36,35,0.5517241379310345,0.6862745098039216,0.3611111111111111,0.34285714285714286
416533,2008,48,35,13,12,87,51,36,35,0.5517241379310345,0.6862745098039216,0.3611111111111111,0.34285714285714286
371891,2008,48,34,14,13,87,51,36,35,0.5517241379310345,0.6666666666666666,0.3888888888888889,0.37142857142857144
316741,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
411281,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
413844,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
415448,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
415804,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
416401,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
416754,2008,47,34,13,12,87,51,36,35,0.5402298850574713,0.6666666666666666,0.3611111111111111,0.34285714285714286
415791,2008,47,33,14,13,87,51,36,35,0.5402298850574713,0.6470588235294118,0.3888888888888889,0.37142857142857144
410951,2008,46,33,13,12,87,51,36,35,0.5287356321839081,0.6470588235294118,0.3611111111111111,0.34285714285714286
415839,2008,46,33,13,12,87,51,36,35,0.5287356321839081,0.6470588235294118,0.3611111111111111,0.34285714285714286
416207,2008,46,33,13,12,87,51,36,35,0.5287356321839081,0.6470588235294118,0.3611111111111111,0.34285714285714286
416649,2008,46,33,13,12,87,51,36,35,0.5287356321839081,0.6470588235294118,0.3611111111111111,0.34285714285714286
404241,2008,45,32,13,12,87,51,36,35,0.5172413793103449,0.6274509803921569,0.3611111111111111,0.34285714285714286
415081,2008,45,32,13,12,87,51,36,35,0.5172413793103449,0.6274509803921569,0.3611111111111111,0.34285714285714286
416223,2008,45,32,13,12,87,51,36,35,0.5172413793103449,0.6274509803921569,0.3611111111111111,0.34285714285714286
328031,2008,44,31,13,12,87,51,36,35,0.5057471264367817,0.6078431372549019,0.3611111111111111,0.34285714285714286
415197,2008,44,31,13,12,87,51,36,35,0.5057471264367817,0.6078431372549019,0.3611111111111111,0.34285714285714286
415936,2008,44,31,13,12,87,51,36,35,0.5057471264367817,0.6078431372549019,0.3611111111111111,0.34285714285714286
416452,2008,44,31,13,12,87,51,36,35,0.5057471264367817,0.6078431372549019,0.3611111111111111,0.34285714285714286
416797,2008,44,31,13,12,87,51,36,35,0.5057471264367817,0.6078431372549019,0.3611111111111111,0.34285714285714286
348864,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
413046,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
415669,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
416142,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
416371,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
416380,2008,43,30,13,12,87,51,36,35,0.4942528735632184,0.5882352941176471,0.3611111111111111,0.34285714285714286
